일자,시가,고가,저가,종가,전일비,,등락률,거래량,금액(백만),신용비,개인,기관,외인(수량),외국계,프로그램,외인비
2012/02/24,"108,000","110,000","107,000","110,000",▲,"2,500","+2.33","398,476","43,356","0.30","-42,846","69,013","-22,782","-15,354","16,592","21.54"
2012/02/23,"107,500","109,000","106,000","107,500",▼,"-2,000","-1.83","435,012","46,730","0.28","62,015","-107,828","19,601","-950","32,648","21.56"
2012/02/22,"111,000","111,500","108,000","109,500",▼,"-2,500","-2.23","568,521","62,016","0.28","205,163","-289,095","90,936","98,372","47,694","21.54"
2012/02/21,"112,500","112,500","110,000","112,000", ,"0","0","338,226","37,627","0.29","-30,013","-66,154","102,423","93,222","82,495","21.43"
2012/02/20,"113,000","113,500","111,000","112,000",▲,"3,000","+2.75","658,181","73,584","0.25","-85,628","28,674","39,477","149,866","27,808","21.31"
2012/02/17,"110,500","111,000","108,500","109,000",▲,"500","+0.46","517,901","56,626","0.22","159,242","-134,327","-32,854","-54,431","33,883","21.27"
2012/02/16,"111,000","112,000","108,000","108,500",▼,"-4,000","-3.56","625,396","68,457","0.19","192,044","-217,556","44,265","14,252","29,711","21.30"
2012/02/15,"113,500","114,000","111,500","112,500",▼,"-500","-0.44","539,182","60,590","0.18","146,104","-240,700","86,929","34,581","92,005","21.25"
2012/02/14,"117,000","117,000","112,000","113,000",▼,"-4,000","-3.42","624,401","70,881","0.16","200,414","-169,133","10,025","-64,416","17,342","21.15"
2012/02/13,"117,000","119,000","116,000","117,000",▲,"500","+0.43","421,087","49,371","0.15","-21,121","5,597","147","-13,080","11,813","21.14"
2012/02/10,"118,000","118,000","115,500","116,500",▼,"-1,000","-0.85","329,998","38,499","0.15","-43,804","686","51,615","35,594","12,695","21.14"
2012/02/09,"116,000","117,500","114,000","117,500",▲,"2,500","+2.17","429,554","49,968","0.16","-97,838","81,068","24,087","33,126","14,996","21.08"
2012/02/08,"114,500","116,000","113,500","115,000",▲,"1,500","+1.32","402,391","46,416","0.16","-93,064","66,546","40,440","38,286","34,627","21.05"
2012/02/07,"114,000","115,500","112,000","113,500",▲,"1,000","+0.89","446,003","50,910","0.19","-102,300","81,140","18,192","633","21,238","21.00"
2012/02/06,"113,500","115,500","111,500","112,500",▲,"500","+0.45","590,438","67,192","0.19","-158,606","134,825","41,961","17,500","-33,355","20.98"
2012/02/03,"114,000","114,000","110,500","112,000",▼,"-1,500","-1.32","309,698","34,592","0.19","-10,077","12,186","-7,400","8,319","-1,851","20.93"
2012/02/02,"111,500","114,000","110,500","113,500",▲,"3,500","+3.18","783,469","88,176","0.18","-239,507","291,186","-58,483","164,597","69,294","20.94"
2012/02/01,"107,500","112,000","107,000","110,000",▲,"1,500","+1.38","519,315","57,034","0.18","-101,903","57,739","39,462","7,570","8,326","21.01"
2012/01/31,"107,000","109,500","106,000","108,500",▲,"1,000","+0.93","389,091","42,013","0.18","-26,997","-33,590","79,229","68,883","33,186","20.96"
2012/01/30,"109,500","109,500","106,000","107,500",▼,"-3,000","-2.71","578,749","62,112","0.17","9,491","-116,139","95,308","74,462","-26,639","20.87"
2012/01/27,"109,000","111,000","108,500","110,500",▲,"1,000","+0.91","369,560","40,633","0.18","-163,592","64,204","95,064","3,937","112,330","20.76"
2012/01/26,"109,500","109,500","107,000","109,500",▲,"500","+0.46","402,269","43,650","0.19","-79,270","-58,653","148,521","188,262","100,256","20.65"
2012/01/25,"109,000","112,000","107,500","109,000", ,"0","0","605,431","66,448","0.20","-159,410","-17,924","197,418","34,058","130,129","20.47"
2012/01/20,"107,000","109,500","106,500","109,000",▲,"2,500","+2.35","646,058","70,305","0.21","-354,315","71,603","337,968","160,831","255,164","20.24"
2012/01/19,"107,500","108,000","106,000","106,500", ,"0","0","415,771","44,625","0.26","-170,145","60,703","121,135","117,581","22,536","19.85"
2012/01/18,"105,000","107,500","104,500","106,500",▲,"1,500","+1.43","733,425","78,034","0.28","-300,858","206,920","116,824","139,956","65,896","19.70"
2012/01/17,"102,000","105,000","102,000","105,000",▲,"4,500","+4.48","702,601","73,072","0.29","-324,151","172,373","88,237","65,248","59,768","19.57"
2012/01/16,"99,900","101,000","98,900","100,500",▼,"-500","-0.50","380,886","38,122","0.29","-20,234","13,928","54,703","66,425","-6,854","19.46"
2012/01/13,"101,000","103,000","100,500","101,000",▼,"-500","-0.49","481,491","48,868","0.31","-83,577","-15,731","85,087","49,355","21,269","19.40"
2012/01/12,"98,400","101,500","98,000","101,500",▲,"3,200","+3.26","645,231","64,469","0.32","-168,218","202,583","-18,464","-18,353","30,582","19.30"
2012/01/11,"96,500","99,000","96,500","98,300",▲,"1,600","+1.65","437,437","42,926","0.33","-174,000","168,866","19,381","24,361","-1,040","19.32"
2012/01/10,"95,000","97,300","95,000","96,700",▲,"1,800","+1.90","327,040","31,631","0.30","-122,041","21,395","71,127","18,193","86,933","19.30"
2012/01/09,"96,000","96,500","94,400","94,900",▼,"-1,700","-1.76","360,153","34,175","0.30","172,601","-186,615","58,626","-11,448","-26,950","19.22"
2012/01/06,"98,500","98,500","95,000","96,600",▼,"-2,200","-2.23","377,879","36,474","0.30","38,686","-24,679","7,259","38,240","56,436","19.15"
2012/01/05,"98,100","98,900","96,500","98,800",▲,"1,100","+1.13","465,985","45,642","0.32","-48,845","24,157","27,144","42,216","32,959","19.14"
2012/01/04,"97,700","98,400","96,900","97,700",▲,"300","+0.31","454,111","44,332","0.32","-109,537","7,805","93,601","76,656","24,187","19.11"
2012/01/03,"94,200","98,000","94,200","97,400",▲,"3,100","+3.29","453,761","43,776","0.31","-71,654","-47,686","101,498","60,344","92,184","19.00"
2012/01/02,"95,700","95,900","93,500","94,300",▼,"-1,400","-1.46","326,520","30,785","0.30","112,429","-92,893","5,705","-25,121","-37,827","18.88"
2011/12/29,"94,500","95,700","94,100","95,700",▼,"-300","-0.31","201,838","19,206","0.31","30,385","-32,105","8,790","3,294","-28,235","18.87"
2011/12/28,"96,000","96,700","95,500","96,000",▼,"-300","-0.31","156,222","14,977","0.32","33,945","-14,310","5,793","-9,487","-12,694","18.86"
2011/12/27,"97,500","98,600","95,000","96,300",▼,"-1,100","-1.13","316,486","30,751","0.31","-29,981","48,507","1,461","6,844","10,471","18.85"
2011/12/26,"99,500","99,500","97,100","97,400",▼,"-1,800","-1.81","227,122","22,224","0.32","18,907","619","-17,657","-23,193","-21,349","18.85"
2011/12/23,"97,600","99,200","96,000","99,200",▲,"2,200","+2.27","490,219","47,993","0.31","-134,755","78,806","5,476","3,668","45,354","18.87"
2011/12/22,"98,000","98,500","95,900","97,000",▼,"-1,500","-1.52","325,891","31,458","0.30","104,586","-38,390","-39,526","-47,042","11,047","18.86"
2011/12/21,"97,800","98,900","96,700","98,500",▲,"3,100","+3.25","422,785","41,441","0.30","-69,098","18,216","80,485","102,247","9,314","18.91"
2011/12/20,"96,300","96,500","94,000","95,400",▼,"-500","-0.52","458,412","41,376","0.32","61,321","-45,434","-29,077","-29,375","-11,631","18.81"
2011/12/19,"98,000","98,300","92,500","95,900",▼,"-3,100","-3.13","498,881","47,570","0.31","-28,650","104,926","-59,955","18,433","-59,546","18.85"
2011/12/16,"97,900","99,500","96,100","99,000",▲,"2,600","+2.70","340,383","33,325","0.32","20,673","-34,494","-22,199","4,423","-60,041","18.92"
2011/12/15,"97,300","97,700","95,000","96,400",▼,"-1,700","-1.73","372,216","35,732","0.31","57,247","-38,948","2,340","-39,114","-3,661","18.94"
2011/12/14,"97,700","99,200","97,500","98,100",▼,"-400","-0.41","203,524","20,026","0.31","39,286","-19,546","-26,596","-33,704","4,466","18.94"
2011/12/13,"99,000","99,700","98,000","98,500",▼,"-2,000","-1.99","352,641","34,804","0.30","119,636","-80,349","-19,733","-41,425","-7,345","18.97"
2011/12/12,"103,000","104,000","99,800","100,500",▼,"-1,000","-0.99","451,957","45,983","0.31","63,879","-63,027","-21,675","-27,444","13,030","19.00"
2011/12/09,"101,500","102,500","98,700","101,500",▼,"-2,000","-1.93","516,731","51,923","0.32","76,070","-49,988","-5,642","-38,134","-34,021","19.02"
2011/12/08,"103,000","105,000","102,000","103,500",▼,"-500","-0.48","438,082","45,401","0.32","-79,149","27,720","49,479","21,761","35,129","19.03"
2011/12/07,"102,500","104,000","101,500","104,000",▲,"2,000","+1.96","466,814","48,110","0.32","-39,497","84,584","-109,405","-101,914","29,081","18.97"
2011/12/06,"104,000","104,500","101,000","102,000",▼,"-2,500","-2.39","460,978","47,240","0.34","-42,877","129,859","-101,658","-91,668","20,708","19.10"
2011/12/05,"104,500","105,000","102,000","104,500",▲,"1,000","+0.97","380,593","39,438","0.32","12,769","49,281","-59,633","-66,264","19,453","19.22"
2011/12/02,"104,000","105,500","102,500","103,500",▼,"-1,000","-0.96","686,946","71,405","0.37","-3,161","255,058","-292,251","-213,086","63,348","19.29"
2011/12/01,"106,500","106,500","104,500","104,500",▲,"8,500","+8.85","1,625,756","171,247","0.41","-722,751","577,708","161,943","219,793","152,489","19.63"
2011/11/30,"96,100","97,700","95,000","96,000",▼,"-800","-0.83","436,513","42,078","0.42","-80,030","61,166","-9,171","-29,696","44,745","19.44"
2011/11/29,"94,800","96,800","93,700","96,800",▲,"2,900","+3.09","665,362","63,540","0.38","-32,035","64,219","-74,966","-26,955","91,893","19.45"
2011/11/28,"91,800","94,400","91,800","93,900",▲,"3,000","+3.30","450,425","42,066","0.39","29,408","929","-45,092","-71,323","50,676","19.54"
2011/11/25,"92,800","93,300","90,600","90,900",▼,"-2,700","-2.88","324,267","29,588","0.37","90,262","5,298","-88,145","-79,737","-16,580","19.59"
2011/11/24,"92,000","94,000","90,200","93,600",▲,"800","+0.86","542,555","50,149","0.38","87,415","73,861","-159,752","-156,338","-18","19.70"
2011/11/23,"96,500","97,100","92,700","92,800",▼,"-5,800","-5.88","882,098","82,780","0.37","131,821","23,382","-126,722","-219,539","-10,076","19.88"
2011/11/22,"97,000","99,500","97,000","98,600",▼,"-1,400","-1.40","602,024","59,121","0.35","211,747","-6,381","-208,087","-252,210","37,523","20.03"
2011/11/21,"103,500","103,500","99,700","100,000",▼,"-4,000","-3.85","567,260","57,112","0.37","181,987","-36,970","-149,392","-188,979","-16,342","20.27"
2011/11/18,"104,500","105,000","103,500","104,000",▼,"-3,000","-2.80","413,536","43,014","0.34","66,371","32,469","-94,525","-134,610","-46,119","20.45"
2011/11/17,"107,000","108,500","105,000","107,000",▲,"1,000","+0.94","583,350","62,279","0.37","7,637","129,971","-160,645","-156,905","-31,623","20.56"
2011/11/16,"107,000","109,500","105,500","106,000", ,"0","0","798,689","85,826","0.40","-186,813","150,688","26,162","99,891","50,277","20.75"
2011/11/15,"105,500","110,500","105,500","106,000",▼,"-1,000","-0.93","1,038,931","112,335","0.42","-295,619","344,515","-64,206","2,442","-74,640","20.72"
2011/11/14,"103,000","107,000","102,500","107,000",▲,"6,500","+6.47","1,213,678","128,609","0.40","-386,137","299,391","52,843","100,435","56,823","20.79"
2011/11/11,"101,000","101,000","99,300","100,500",▲,"2,200","+2.24","458,956","45,962","0.39","17,705","18,541","-6,188","7,448","-7,766","20.73"
2011/11/10,"100,500","101,500","98,300","98,300",▼,"-5,700","-5.48","856,579","85,325","0.42","38,076","50,895","-46,260","-56,967","-29,466","20.74"
2011/11/09,"104,000","106,000","103,000","104,000",▲,"2,500","+2.46","711,088","74,114","0.43","-211,968","63,243","114,344","176,019","46,841","20.79"
2011/11/08,"101,000","104,500","100,500","101,500",▲,"1,800","+1.81","684,960","70,554","0.39","-168,379","42,687","89,445","103,983","24,191","20.66"
2011/11/07,"102,000","103,000","99,400","99,700",▼,"-2,300","-2.25","444,226","44,700","0.44","96,329","-72,551","2,143","-5,508","-27,480","20.55"
2011/11/04,"99,900","103,000","99,800","102,000",▲,"5,300","+5.48","697,650","70,932","0.45","-211,829","190,655","-11,700","12,076","45,515","20.55"
2011/11/03,"99,500","101,000","96,700","96,700",▼,"-2,000","-2.03","529,015","52,100","0.42","16,487","78,604","-74,898","-62,251","-39,998","20.57"
2011/11/02,"95,800","98,900","94,500","98,700",▼,"-800","-0.80","786,944","76,008","0.41","115,801","-158,664","42,788","-24,376","16,687","20.65"
2011/11/01,"99,800","101,500","98,700","99,500",▼,"-3,000","-2.93","694,832","69,365","0.40","123,987","-147,303","43,719","-206","-34,695","20.60"
2011/10/31,"104,500","105,000","100,000","102,500",▼,"-1,000","-0.97","579,442","59,091","0.45","77,273","-175,456","99,145","26,420","81,937","20.55"
2011/10/28,"105,000","108,000","102,500","103,500",▲,"1,000","+0.98","1,455,946","152,748","0.51","-224,475","137,477","105,862","140,547","22,631","20.44"
2011/10/27,"93,500","106,000","93,300","102,500",▲,"9,300","+9.98","2,522,572","251,617","0.53","-734,743","510,325","153,198","294,930","-37,091","20.31"
2011/10/26,"90,700","93,200","90,000","93,200",▲,"1,400","+1.53","469,936","43,127","0.55","-64,305","-31,878","89,167","72,805","41,280","20.13"
2011/10/25,"92,500","94,500","91,800","91,800",▼,"-200","-0.22","995,760","92,593","0.50","-92,700","89,312","7,290","-1,068","41,865","20.03"
